regulatoryGene	targetGene	weight
ATF6B	ANKRD23	0.00350642083680637
BACH1	AP002856.5	0.00350408132363929
ARNT2	ARHGAP5	0.0035014045946422
ARNT2	AP000487.5	0.00349999895829664
BACH1	ASNSD1	0.0034985006890035
ARNT2	AFTPH	0.00349442943747787
ARNT2	ANAPC4	0.00349096224307261
ATF3	ADAM23	0.00349050177658263
ATF1	AEN	0.00348051854391662
ATF2	B4GALT7	0.00347420183895264
ATF2	ARSB	0.00347348499950338
ATF3	AIG1	0.00347269787978967
BACH1	ARG2	0.00347041033950347
ARID3A	AC022182.2	0.00346924915847389
ARID3B	BAG5	0.00346837958540339
ATF2	AGO3	0.00346696227957042
ARID3A	AP1B1	0.00346331548437133
ARID2	AGPAT2	0.00345811000159742
ARNT2	AKIRIN2	0.00345604822120591
ATF6B	ARHGAP11A	0.00345589476056909
ARID3B	ARG2	0.00344915972493245
BACH1	ABTB2	0.00344269135742393
ARID3A	ACTC1	0.00344263838309539
BACH1	ATF7IP2	0.00343582399795982
ARNT2	AC090498.1	0.00343510753542482
BACH1	BCAT2	0.00343501095637047
ATF3	AGAP1	0.0034308861974146
AR	ABT1	0.00342548942512542
AR	AKAP10	0.00342477430942109
ARNT2	ADNP	0.00341625082827728
BBX	ATF3	0.00341032343612178
ATF3	ATP13A1	0.00340795240779853
ARID3A	ATP6V0A1	0.00340677731880164
ARID3A	ATAD2B	0.00340643574769742
ATF3	ANOS1	0.00340287527316394
ARNT2	ARHGAP1	0.00340263940874603
ARID2	BBS9	0.0034021682469037
ATF2	ANXA4	0.00340181613878675
ARID3A	APBB2	0.00339878038629781
ARID3B	ATHL1	0.00339636223255616
ATF2	ANXA7	0.0033953451383022
ATF2	ASTN1	0.00339517198817435
ARID3B	AKAP13	0.00338660063822476
BACH1	ATRN	0.00338648761972439
ARNT2	ATAD3A	0.00338070061850356
ARID2	ARL15	0.0033712682068383
AR	B3GALT6	0.00337083482110222
ARID3B	ATOX1	0.00336661466837158
ARID3B	ANKRD42	0.00336406470605808
BACH1	ALG14	0.00336339418912853
ARNT2	ASH2L	0.00336115292344254
AR	AC093323.3	0.00336080817959798
ARID3A	ABCF2	0.00335962179870473
ARID3B	AASDHPPT	0.00335601170630152
AR	BAD	0.003354858035195
ATF6B	ATP5H	0.00335377383018002
ARID2	ATP6V1E1	0.00334944950702816
BACH1	ACBD3	0.00334801674172547
ARID3B	ACACB	0.00334631137039717
ARID2	AKAP11	0.00334482846111894
ATF1	ATAD2B	0.00334328809219894
BACH1	AC006994.2	0.00334182179282555
ATF2	ARIH1	0.00334088900600474
ARID2	ABHD11	0.00333885213977956
ATF6B	AMD1	0.00333482728227684
ATF6	ARHGEF16	0.00333248253447906
ARNT2	ANKMY2	0.00333234102030135
ARID3B	AKIP1	0.00332577124156488
BACH1	AP1AR	0.00332388369425171
BACH1	BCAS3	0.00332348045055987
ATF3	ADAMTS7	0.00331579241283979
AR	ARL6IP6	0.00330945236576232
AR	ANKRD13C	0.00330601388832428
ARNT2	AP000304.12	0.00330267794888516
ARID3B	ARAP1	0.00330136246311329
ATF2	ARFIP1	0.0032994998027029
ARID3B	ATP6V1E1	0.00329629431964822
ATF3	AGO2	0.00329556150163898
ARNT2	ATP2B1	0.00329264318193089
ATF3	ATP1A2	0.00329081347384934
ATF1	ARL6	0.0032877758834755
ARNT2	ANKRD28	0.00328759292422982
ARID3A	AIP	0.00328582281379142
ATF2	AC004076.9	0.00328396033639154
ATF3	AP5M1	0.00328345805308013
ARID3A	API5	0.00328015736154389
ARID3B	ACD	0.00327682083445017
ATF2	AKAP11	0.00327489169596981
ARID3B	AP1G1	0.00327300678027732
ATF6B	API5	0.00326877870781437
ARID3A	ATF7IP2	0.00326670144820355
ARID3A	APOC1	0.00326446958936698
ARNT2	ADAM23	0.00326083726138761
ARID3B	AGO3	0.00325483954373203
ATF1	AGBL3	0.00325153016523745
ATF3	AC074289.1	0.00324971982475561
ATF3	ATF2	0.00324251189083014
BBX	BAHD1	0.00324135182184246
AR	BCAM	0.00324124901125393
ATF6B	ARHGAP17	0.00323769398794995
ATF1	APBA3	0.003237004302941
ARID2	AC009403.2	0.00323573280544788
AR	AC005682.5	0.00323410359747702
ATF2	ACTR6	0.00323012847200974
AR	ARHGEF4	0.00323012679315625
ARID2	AC004453.8	0.00322547509810716
ATF3	ATMIN	0.00322308381782489
ATF2	ALKBH3	0.0032154388459203
BACH1	AFF1	0.00321042825963311
ARID3B	ARID2	0.00320736493807151
ATF6	BACE2	0.00320069463574431
ARNT2	ARMT1	0.00319645778046773
ARID3A	AEBP2	0.00319348865897801
ATF2	ANKS1B	0.0031906827726804
BACH1	AGPAT1	0.00318467297312744
ARID2	ABCF2	0.00318231260366646
ATF3	AIDA	0.00317935414940382
ATF2	ABL1	0.00316999129940969
ARID2	ACTR6	0.00316487676159896
ARID2	ABHD2	0.0031642151344622
ATF2	APTX	0.00316364595032499
ARID3A	AEN	0.00316339335723235
ARID2	ARHGAP23	0.00316281410224108
BACH1	ADGRL1	0.00315863491159901
ATF3	ANKIB1	0.00315664593875874
ATF3	ATF7IP	0.00315426733284549
ARNT2	ADI1	0.00315103875984488
ARID2	AGPAT4	0.00314654348788029
ATF3	ATP6V1F	0.00314615074329958
ATF1	ANO8	0.00314609700528125
ARNT2	AP5M1	0.00313446810728577
ATF2	ATG2B	0.00313427231993651
ARID3B	AEBP1	0.00313340034575557
ATF2	AP1AR	0.00313117172845292
ATF1	ANKRD23	0.00313096828617353
ATF2	ARHGEF39	0.00312913274449453
ARID3B	ARID1A	0.00312784713478956
ARID3A	AXL	0.0031227323725829
ARID3A	ATP5I	0.00312227771520048
ARID3A	BCAS3	0.00311876412030966
ATF2	ASF1B	0.00311360433129945
ARID3A	ASTN1	0.00310845537822588
ARNT2	ATP13A1	0.00310834870817394
BACH1	AIFM2	0.00310721033315246
ATF2	AGAP1	0.003103797465997
ATF6B	ADGRA3	0.00310244099664711
ATF6	BAHD1	0.00309992301787863
ATF3	AXIN1	0.00309635488567703
ATF6B	BCAR1	0.00309561131024382
ARNT2	ARHGAP44	0.00309319851245752
BBX	BACE2	0.0030903382664168
ARNT2	ATMIN	0.00308939115674252
ATF6	ATP8B2	0.00307986305595132
ARID2	AHNAK	0.00307366768400171
ATF6B	AP4S1	0.00307291235512659
ARNT2	BBIP1	0.0030714130234278
ARID3A	AFF1	0.00305999284484597
ARID3A	AAMP	0.00304694229231565
ATF6	ANO8	0.00304585427000502
ATF3	BAMBI	0.00304306075571174
ATF3	ANKRD28	0.00303975427426583
BACH1	AKT3	0.00303939013506509
BACH1	AC009245.3	0.00303867609491748
ATF3	AACS	0.00303837959254809
ARID3B	B4GALT4	0.00303828126963102
ATF1	ASPHD1	0.00303738995548991
ATF2	ACTL6A	0.00303334522040022
ATF1	ATRN	0.00303319222533258
ARID3A	ABTB2	0.00303286440343267
AR	ACTA1	0.00303068341055682
ATF6B	ANGEL2	0.00302816144945766
ARID3A	AADAT	0.00302030971403517
ATF2	BAP1	0.00301978711137718
ATF2	APBA2	0.00301742356382641
ARID3A	ARG2	0.00301707981595853
ATF1	AC093627.9	0.00301473021111083
ARID3A	AKIP1	0.00301311711887155
ARNT2	AP002954.4	0.00300986354729467
ATF2	ATG2A	0.00300871421475245
ATF2	APOC1	0.00300832561773815
BACH1	ATL3	0.00300790365471942
ATF2	ANAPC16	0.00300646113186667
ARNT2	ACTL6A	0.00300339950259502
ATF3	ANK2	0.00300300384536726
ARID3A	AASDH	0.00300018514412126
ARID3B	ATG16L1	0.00299096771669918
ATF6B	AC093627.9	0.00298430892108883
ARID3B	AC012358.8	0.0029810949557956
ATF3	ADRBK2	0.00297790912450324
ARNT2	ARFGAP1	0.0029774633163641
ARID3B	AC005682.5	0.00297447288564221
ATF1	B3GAT1	0.00296891017041043
ARID3B	ABLIM1	0.00296890822484409
AR	AACS	0.00296528172687475
ARID2	ATP5I	0.00296453771758033
ARID3B	AMZ2P1	0.00296163963440252
ATF2	ANAPC15	0.00295315229250317
ATF2	AP2A1	0.00295312635236789
ATF2	AAK1	0.00295195888654806
ATF3	ADPGK	0.00295130281189973
ATF2	ADAMTS16	0.00295098456036432
BACH1	ADRM1	0.00295090335259737
ATF2	AC007405.6	0.00294915725082758
BACH1	ANKRD50	0.00294884579673476
ARID2	AEN	0.00294442992872918
ATF2	AP1G1	0.00294266470948233
ARID3B	ABCC1	0.00294014708837926
AR	AGL	0.002938760510202
ARID3B	ARL8B	0.0029377843447908
ARID2	ATF7IP2	0.00292908702359148
ATF2	AP1G2	0.0029214067651432
ARID3A	ADAMTS16	0.00291985226269646
BACH1	AP000769.1	0.00291835801791805
ATF2	AC005682.5	0.00291240495503017
ATF3	ARHGEF26	0.00291237692517453
AR	AKAP11	0.00291114955849183
ARID3A	AIFM2	0.00291042113101631
BBX	ARHGEF2	0.00290183951667423
AR	AMZ2P1	0.00289754947525761
BACH1	ARHGEF39	0.00289721873676768
BBX	AFMID	0.00289712694153842
ATF6B	ANKRD36	0.00289685761863588
BACH1	ANO9	0.00289368481366787
ATF6B	AC068282.3	0.0028923386271849
ARNT2	ANO10	0.00288825068621126
ARID2	ABHD5	0.00288522219881065
ATF3	APELA	0.00288080260088206
ARID2	ALG14	0.00288079377068641
ATF6B	ACP1	0.00288063937036383
BACH1	ATP1A2	0.00287683917348111
BACH1	AAK1	0.00287354233574198
ATF6B	BAX	0.00286793815494958
AR	APTX	0.00286742131985969
ATF2	ANKRD36C	0.00286547912891747
ATF6B	ATXN7L2	0.00286007527507298
ATF6	AC068282.3	0.00285429316029843
ARID2	ACSM3	0.00285274979840877
ARID2	API5	0.00285173806831058
ARNT2	AKAP13	0.0028499452245165
ATF2	AEBP2	0.00284662434276548
ATF6B	AATF	0.00284594080649874
ATF6	AMZ2	0.00284496369059236
ARID2	AIP	0.00284366728265317
ARNT2	BAZ2A	0.00283947538985352
ARID3B	ATP5I	0.00283186718834375
ATF2	ATP5SL	0.00283112012981833
ATF1	AGPAT2	0.00282740853728847
ARNT2	ATP9B	0.00282697800332356
ATF1	BAX	0.00282479539468692
ARNT2	ABHD12	0.00282437486595751
ATF2	APBB2	0.0028234474809522
ARID3B	AGPAT4	0.0028233573659916
BACH1	ANO5	0.00282330703710934
ATF6B	ARMCX4	0.00282227584478985
ATF2	BBS7	0.0028220064947725
ATF6B	AHCYL1	0.00281982619556246
ATF6B	ATP5J	0.00281951945888405
ARID3B	AP1M2	0.00281631569106507
ATF3	ALDH1A1	0.00281518940047438
ATF3	ARIH1	0.00280996424159193
ATF6B	ABCF2	0.00280937900615985
ARID3B	ANXA6	0.00280199361627969
ARID3A	ANXA4	0.00279894047435127
ARNT2	ATP8A2	0.00279561053495962
ARID2	ADGRB1	0.0027932575270693
AR	AKR1A1	0.00279238033716038
ARID3B	ADAM12	0.00279210291072853
ATF2	ARID1A	0.00278901673394625
ATF3	ACSBG1	0.00278614739365482
ATF6B	ATP1A1-AS1	0.00277990667694058
ARNT2	ATG4B	0.00277182835692819
ARID3A	ATRN	0.00276977354313273
ARID3A	AC093627.9	0.00276765572154298
ARID3A	AUNIP	0.00276440851564547
BACH1	ARF6	0.00275254913318908
ARNT2	ANKIB1	0.00275069768194405
ARID2	AKNA	0.00274024735408482
ATF3	AGTPBP1	0.00273873177820257
ATF1	AKNA	0.00273688444703478
ATF3	ARV1	0.0027356374002955
ATF2	AKT3	0.00273363623942955
BACH1	ALDH1B1	0.00273322846535822
ATF1	ALAS1	0.0027305722506462
ARID3A	B3GAT1	0.00272910508180314
ARNT2	ADAMTS7	0.00272746133797593
ATF6B	AGO1	0.00272154035886014
ARNT2	ATG5	0.00271963796879624
ATF6B	AP000769.1	0.00271731016953912
ARID3A	ANO8	0.00271654586451092
ATF2	AGPAT4	0.00271550742389121
ARID3B	ACTN3	0.00271460811148517
ATF6B	ARIH2	0.00271053478292142
BACH1	ATXN3	0.00270537066363694
BBX	APOOL	0.00270344977855275
BBX	AZIN1-AS1	0.00270337826285986
ARID3A	ADRM1	0.00270213491359041
ARID3B	AP1B1	0.00270013569211311
ATF2	ANAPC1	0.00269739741189719
ARID2	ATAD2B	0.00269701360918692
ARID3B	ATP1A1-AS1	0.0026933010671801
ATF3	AC011288.2	0.00269064014244787
ARID2	AC022182.2	0.00268664393304288
ARID3A	BAX	0.00268629523154782
ARNT2	ATP11C	0.00268279885080873
ARID3B	AIP	0.00268266824244284
AR	ALG14	0.00268170686973353
ARID3B	ATG2A	0.00267943708344023
ATF6B	A2M	0.00266847999151655
ATF3	ARAP1	0.00266566544024416
ATF3	APBA2	0.00266400183967722
ATF3	AVL9	0.00266066662025635
ARID3B	ACTC1	0.00266052921513564
ATF2	ABTB2	0.00265868843478973
ATF6B	AKNA	0.00265617801297767
ARID3B	ANKRD28	0.00265547522480706
ATF6	AC093838.4	0.00264880944381266
ARNT2	ASXL2	0.00264074632957417
BACH1	AHNAK	0.00263707410238333
ATF2	ARHGAP17	0.0026366132417346
BACH1	BCAR1	0.00263586267160934
ARID3B	ANAPC16	0.00263483584335332
ARID3B	B3GAT1	0.00262439668404399
ATF6B	ADPRHL2	0.00262299550676435
ARID2	ABTB2	0.00262293301070203
ARID3A	ADIPOR1	0.00262169961354295
BBX	ABCA5	0.00261972481649142
ARNT2	ARHGEF26	0.00261582040962341
ARID3A	ABHD5	0.00261431721859465
ARID2	ARG2	0.00261126585434275
BACH1	AC093627.9	0.00260933280124652
ARNT2	ACP2	0.00260811384368185
ATF2	AIFM2	0.00260085253436288
ARNT2	ASB6	0.00259919299074928
ATF2	AGPS	0.00259767722232179
ARID2	ANXA4	0.00259397050469154
AR	AKNA	0.0025917385256775
ARID2	AKIP1	0.00259155703409237
ATF6B	AHNAK	0.00259146722547798
ATF2	ASCC1	0.00258774289441085
ATF2	AGAP3	0.0025868483852913
BACH1	B3GALT6	0.00257987897296988
ARID3A	ANGEL2	0.00257598979977466
ARID2	ADAMTS16	0.00257498420955968
ARID3B	ACTR6	0.00257301701940931
ARID2	AFF1	0.00257271325206373
ARID2	ASTN1	0.00257259998341847
AR	APBA2	0.00257245601737215
ATF2	AC093375.1	0.00256583835972951
ATF3	B4GALT7	0.00256271642792567
ATF3	BBS2	0.00256217285367149
ATF1	AUNIP	0.00256144150296416
ATF6B	ADAMTS13	0.00256076952460733
BBX	APBA3	0.00255898599443806
ATF6B	ADGRL1	0.00255816836334337
BBX	ANKRD27	0.00255689655585656
ARNT2	BBX	0.00255072732936202
ATF2	ARL6	0.0025485354356711
ATF3	ATP6V1B2	0.00254767740622574
ARNT2	AC011288.2	0.00254442775316716
ATF2	ARMCX4	0.00254376631132087
BACH1	ACVR1	0.00254318953346462
ARID3B	ASCC1	0.00253947683922289
ARID3B	AIFM2	0.00253870784886902
AR	BCAR1	0.00253597260911819
ARID3A	AHCYL1	0.00253419698107773
ATF2	A2M	0.00253004846973068
BACH1	AP4S1	0.00252942091940001
ATF3	BAZ2A	0.00252440604630403
AR	ADGRL1	0.00252093594425022
ARID3B	ARL6	0.00252016842701993
ARID2	ATRN	0.00251918944009123
ATF3	ADD3	0.00251658396373842
BACH1	AHCYL1	0.00251610210232285
ATF6B	AFF1	0.00251327149476493
ATF2	ARID3A	0.00251124327382082
ARNT2	ANLN	0.00250355577001282
AR	ABHD13	0.00249895202111905
ATF2	AC004453.8	0.00249702779287387
ATF6B	AR	0.00249508420497563
BACH1	ANGEL2	0.00249276914076464
ATF1	BCAP29	0.00248997715753602
ATF6B	ABHD18	0.00248789517820678
ATF6B	AP1G2	0.00248467601768156
ARID3A	AGPAT2	0.00248315324189656
ATF3	ALG13	0.002480749087798
ATF2	BBS9	0.00247953389107006
BACH1	ADIPOR1	0.00247878101554233
ARID3A	ADCK5	0.00247532206659345
ARNT2	BAG6	0.00247383532991373
ATF3	ALDH2	0.00247256447170389
ATF6B	ACYP2	0.00247245413431131
ARID3B	BCAT2	0.00247139752479921
ATF2	ARHGAP11A	0.00247098738258636
ATF6	ABHD18	0.00246828375789233
ARID3B	ABL1	0.00246293411596413
ATF6B	APOC1	0.00246046175307445
ARID3B	B4GALT7	0.00245834972383338
ARID3A	AP1M1	0.00245757121406974
ATF3	ATP5S	0.00245260135521908
ARID2	B3GAT1	0.00244659217821173
ARID3B	ANXA4	0.00244489284287236
ARID3A	ANAPC1	0.00244393943009628
ATF3	ASXL2	0.00244364079115594
ARNT2	AAMDC	0.00244356521009551
AR	ANXA7	0.0024425635415714
BACH1	AMT	0.00244081122639934
BACH1	AC068282.3	0.00243913946097915
ARNT2	ATP6V1F	0.00243717385608083
BBX	ARHGEF40	0.00243596088564292
AR	ARID2	0.00243562878865878
ARID3B	AASDH	0.00243463602055449
ATF2	AIP	0.00243443131509952
ARID3B	ANKRD54	0.00243412741199116
ARID3B	AC093375.1	0.00243347949502692
ATF3	ABHD13	0.00243011236023113
ATF3	B3GNT5	0.00242720439983827
ARNT2	AXIN1	0.00241879920912135
ARID3B	AAAS	0.0024134579118397
ATF6B	ALKBH2	0.00241290139062381
ARID2	AC093627.9	0.00240750422188019
ATF2	ADRM1	0.00240730196254488
ARID3A	ACP6	0.00239237089095009
ATF3	ABHD12	0.002390839775819
ATF1	BACE2	0.00238614090989202
BACH1	AC009403.2	0.00238280984326
BACH1	ARMCX4	0.00238018389875676
AR	AUNIP	0.00237711910855047
ARID3B	AEBP2	0.00237561472495861
ARNT2	APELA	0.00237492094189101
ATF2	AP2A2	0.00237286983847697
AR	AC012358.8	0.00237181018171627
ARID3B	AC004967.7	0.00237175977453171
ARID3A	ARL8B	0.00236334004965055
ARID2	AGAP3	0.00236158197627769
ATF3	ALG14	0.00235977811721487
ATF6B	AGPAT2	0.00235344080438288
ATF3	AK3	0.00235143462471419
AR	ARID1A	0.0023488402319785
ARNT2	ASF1B	0.00234670544216048
ATF2	AAAS	0.00234643508125439
ATF6	ARL10	0.00234585689494419
ARID3A	ASAP2	0.00234533192210105
ATF3	B3GALNT2	0.00234344470057609
ATF3	APEH	0.00234270190262589
AR	ANKRD29	0.00234139543765907
AR	B3GLCT	0.00234134592243879
ARID2	ATP6V0A1	0.00233534646812208
ATF3	AFF4	0.00233379947309093
ATF6B	ARPC1A	0.00233259119460635
ATF6B	ARHGEF39	0.00233069424472238
BACH1	AGAP3	0.00232901324539316
ATF3	ATP8A2	0.00232801971598688
ATF2	BCAT2	0.0023217124208552
BACH1	ATP1A1-AS1	0.00232086082980013
ARNT2	ANKRD18B	0.00231986061879583
ATF1	AP000487.5	0.00231576380492264
ARNT2	ARHGAP12	0.00230921936493039
ATF2	ARMCX1	0.00230819273491422
ATF6B	ATL3	0.00230801381368965
ARID3B	AR	0.00230588168690444
ARID2	AXL	0.00230502749592344
ATF6B	AGBL3	0.00230369991621527
AR	ARHGAP11A	0.00229979169942038
BACH1	ANO8	0.00229963363112311
ATF3	ACTR5	0.00229889903264608
ATF2	ANKRD54	0.0022942448817958
ARID2	ADCK5	0.00229277277223645
ATF2	B3GAT1	0.00228903580977342
BACH1	ATP6V1H	0.0022887848420715
ATF3	AKNA	0.00228761716917535
ARID2	ABCC1	0.00228241443870994
ARNT2	AP001347.6	0.00227628234613627
AR	ATP5I	0.00227549615835103
BBX	ATP6V1C2	0.00227256449006069
ATF3	ARL15	0.00226909288891931
ARID3B	ADAMTS1	0.00226902051195731
BBX	ARNT2	0.00226840699656793
ATF3	ACAT1	0.00226685482755715
BACH1	ATP8B2	0.00226636399457824
ATF6B	B3GALT6	0.00226504629593387
ARNT2	ATP6V1B2	0.00226503916251336
ATF1	APBB1	0.00226390370762628
ARID3A	ADPRHL2	0.00226091082862576
AR	BANF1	0.00225798392116027
ARID3B	ARID3A	0.00225750448112601
ARNT2	ASAP2	0.00224986840547646
ARID3B	ABHD11	0.00224779536537642
ARID2	ADRM1	0.00223827666857249
ARID3A	ACSM3	0.00223690770306886
AR	ARHGAP23	0.0022369019273768
ATF2	A2ML1-AS1	0.00223667578536213
ARID3B	ANXA7	0.00223343739579021
ARID2	AMBP	0.00222998927737618
ARNT2	ASCC2	0.00222918991892799
AR	AHNAK	0.00222812512129917
ARID2	ANKRD54	0.00222667100866862
ATF3	ATP8B2	0.00222618024531018
ATF3	ANOS2P	0.00222505072311668
ATF6B	ACBD3	0.00222431072306848
ATF2	ASB6	0.00222287528525991
ATF3	AXL	0.00221972733205828
ARID3A	BCAR1	0.00221741561372355
ATF3	ATG16L1	0.00221675664166649
ATF3	AP001347.6	0.00221342535904687
AR	ATG2A	0.00221263486381223
ARID3A	ACSBG1	0.00221179284366324
BACH1	BBS9	0.00221094882044431
ARID3B	ABHD5	0.00221036892520221
ARID3A	ANO5	0.00221012363683211
ATF2	AASDH	0.00221008953181599
ARNT2	ATG9A	0.00220975967530332
ARID3B	AC009120.6	0.00220439035244475
ATF6B	ATP8A1	0.00220430850117967
ARNT2	ASL	0.00220204144889658
ARNT2	ATG4C	0.00220165706516884
ARID2	BCAR1	0.00220156265789698
AR	ATF7IP2	0.00220098726144809
ATF2	ATRN	0.00219746423758802
ARID2	BAX	0.00219605725783488
BACH1	ART5	0.00219277662626988
ATF6	ARF6	0.00219174962576894
ARID3B	AEN	0.0021917439141941
ATF6B	ALDH1B1	0.0021909470383523
AR	AGO1	0.00218932102345177
ATF3	ANKRD6	0.00218724748350805
ATF2	ATL2	0.00218708780680024
ARID3B	A2M	0.00217731161189468
BACH1	ADCK5	0.00217473169482676
ATF3	B3GLCT	0.00217446797409209
ATF2	AEN	0.00217347583991336
ARID3A	AP4S1	0.00217078221592556
ARID3B	B3GALT1	0.00216965438785933
ARNT2	ACAT1	0.0021662345857272
ATF2	AKR7A2	0.0021639990590698
ATF3	ACOT13	0.00215073514137542
ARNT2	ASPH	0.00214422950594941
ARID2	ASAP2	0.00214407839962174
ARID3B	ATG2B	0.00213680902618716
ARNT2	ADCK3	0.00213423869525676
ATF1	ATP8A1	0.00212393773911588
ARNT2	ARFGAP2	0.00212191857107978
AR	AP2A1	0.00212032526851074
ATF3	ATG7	0.00211950636448959
ATF2	ATG10	0.00211679752607493
ATF3	ATP6V1E1	0.00211479416718001
ATF2	AR	0.00211347040797084
ATF3	AASDH	0.00211340910178001
ATF2	AMBP	0.00211258513093473
ARID3B	ANO5	0.00211235500411293
ARNT2	ALG1	0.00211228312636453
ARID3B	ACP6	0.00210417561423824
ARNT2	ATP5D	0.00210201492222528
ARID3A	ARHGDIA	0.00209766160648554
ATF2	ACTN3	0.00209630496143133
ARID3B	AADAT	0.00209165534007535
BACH1	ATP6V0A1	0.00208902465836045
ATF6B	AMBP	0.00208601249850571
ATF3	ABCE1	0.0020817021484946
ATF6	AC069277.2	0.00207902426630696
ARID3B	ARFIP1	0.00207795513440199
ARNT2	AKT3	0.00206920731666549
AR	ANKRD36C	0.00206450084359611
ARNT2	ARHGEF11	0.00206244245087983
ARID3B	ASAP2	0.00206196397252736
AR	ARL4C	0.00206122720997034
ATF1	ATP1A1-AS1	0.00205986314186821
ATF3	ATP13A3	0.00205847643744904
ATF1	ARHGDIA	0.00205829204585329
ARNT2	ADRBK2	0.00205793872510043
ARNT2	ARRB2	0.00205614133760634
BACH1	AXL	0.00205437685741287
AR	AC007405.6	0.00205421743056155
ARID3B	A2ML1-AS1	0.00205308168102027
ATF2	ATP8B2	0.00204944349861963
ATF6B	ATF6	0.0020485706550055
BACH1	ABHD2	0.00204752100076738
ARID3B	ABTB2	0.00203627804296959
BBX	B3GAT2	0.00203342359075893
ARNT2	ARHGAP21	0.00202895198831599
ARID2	BACE2	0.00202810381738342
AR	ASTN1	0.00202555320711651
ARNT2	ANKRD6	0.00202101161642624
AR	B4GALT5	0.00202001456793375
ARNT2	BASP1	0.00201745191200256
BACH1	ABHD18	0.00201541470103453
AR	AC009120.6	0.00201038134277594
ATF3	ARL8B	0.00200958795692953
ATF6B	AXL	0.00200686218311281
ARID3B	ATG10	0.00200329157773331
ARID3B	ANKRD23	0.00200203230466533
ATF6B	ASPSCR1	0.00199766036574095
ARNT2	AP2S1	0.00199367312022256
ARNT2	AMZ2P1	0.00199347361076407
BACH1	AUNIP	0.00199138682733247
ATF3	B4GALT4	0.00198957015122292
ARNT2	APBB1	0.00198736290988769
AR	ARL6	0.00198130327379096
ARNT2	B3GNT5	0.00198083347274601
ARNT2	AHI1	0.00197938540015489
ATF6B	BBS9	0.0019789572505278
ARNT2	B3GALNT2	0.00197448995809781
ARNT2	AP1B1	0.0019741966030201
ATF3	ATAD2B	0.00197411704695701
AR	ARG2	0.00197086130966376
ATF3	AGBL5	0.00196667111147741
ARNT2	ABL2	0.00196630725819728
ATF6	AP2B1	0.00196546677511453
ARID2	ANKRD9	0.00196267233396402
ARNT2	ANKRD29	0.00196257269200045
ATF3	APOO	0.00196186203490515
ARID3B	ANKRD37	0.00196140475097361
ARID3A	ARHGEF9	0.0019600407013177
ARNT2	AAR2	0.00195895797503089
ARNT2	ATG101	0.0019588804106219
ARID2	ANGEL2	0.00195547416032543
BACH1	BCAP29	0.00195348917569217
ATF2	AKNA	0.00195268325286694
ATF6	ALG11	0.00194986544673365
ARID3A	ANKRD9	0.00194370874898746
ATF6B	APLP1	0.00193720955764582
BACH1	ATP8A1	0.00193340584120307
BACH1	ARPC1A	0.00193223720642198
ARID3B	AC068282.3	0.00193193961939591
ARNT2	AGL	0.00193149010838373
ARID3A	AKNA	0.00193051149559249
ARNT2	AC012146.7	0.00192819204922682
AR	AADAT	0.00192619082665656
ARID3B	AGAP1	0.00192433284272251
ATF3	BCAR1	0.00192404395313734
ARID2	AP1M1	0.00192303342685107
ARID2	ADPRHL2	0.0019223510898091
ATF3	ASB13	0.0019221961604414
ATF6B	AC069277.2	0.00192146538281402
ATF1	ARPC1A	0.00191960981036612
ATF6B	ASNSD1	0.00191877874316944
ARID2	AP4S1	0.00191433184688506
BACH1	AP2A2	0.00191307272821551
ARNT2	ARVCF	0.00190839028674293
ATF2	ANKRD23	0.00190821806496542
ATF3	BANF1	0.00190700020059896
ATF3	ASIC2	0.00190369142189007
ATF2	AP000769.1	0.00190289458328992
ATF1	ADAMTS13	0.00190032082576177
ATF2	ATF3	0.00189988048815181
ARNT2	AIMP2	0.0018952900548811
ATF6	ATP6V1C2	0.00189415399584376
ARNT2	APIP	0.00188905634912287
ATF6B	ACP6	0.00188735020265411
ARNT2	ARL5A	0.00188729409084521
ATF3	AGK	0.00188554391160315
ARNT2	ATAD2	0.00188500931391887
ATF2	B3GALT6	0.00188429517225382
ATF6B	ARHGEF12	0.00188258848848769
ARID2	ADGRL1	0.00188179182799196
ARNT2	ALG13	0.00187493703081372
ATF6B	ATP8B2	0.00187133263993424
ARID3A	ARMCX1	0.00186896134007962
ATF3	AC005042.4	0.00186851954736364
ATF3	AC005682.5	0.00186426323589738
ARNT2	ANKRD18CP	0.0018604838897129
ARID3A	ASAP3	0.0018599246580163
ARID3A	BANF1	0.00185803766452529
ARID3A	ATP1A1-AS1	0.00185704601928495
ATF3	ADAMTS13	0.00185413855332426
BACH1	ATRAID	0.00184640748811895
ATF6B	ACSM3	0.00184326311068977
ATF2	ACYP2	0.00184309758141047
ATF6B	ARHGEF16	0.0018424880206073
ARID3A	ATP8A1	0.00184131411573373
AR	ARID3A	0.00183591961105101
ARID3B	ANKRD36	0.00182931939776116
ATF3	A2M	0.00182895236942908
ARID3A	ARMCX4	0.00182810284830232
AR	ABCE1	0.00182581344282102
ATF6	ART5	0.00182293191876383
ARID2	AARD	0.00182146759910177
BACH1	ANAPC1	0.00181288465573997
ATF2	B4GAT1	0.00180542560012958
BBX	ATRNL1	0.00180530249709989
ARID3A	BBS9	0.00180465648044763
ARNT2	ADD1	0.00180445261927004
BACH1	ATF3	0.00179795922251093
AR	ATP5C1	0.00179634189251315
ATF2	ACTR5	0.0017957165972091
